"price","square_feet","bedrooms","bathrooms","cityname","state"
1370,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1350,939,2,2,999,38
1186,939,1,1,662,10
783,939,2,1,800,45
1895,940,3,1,811,50
1832,940,2,2,1061,28
1685,940,1,1,16,47
1489,940,1,1,734,6
1398,940,2,2,370,6
1325,940,2,2,734,6
1265,940,2,1.5,370,6
1190,940,2,2,1472,23
1135,940,2,1,1457,47
968,940,2,1,292,37
932,940,2,1,292,37
922,940,2,1.5,146,28
795,940,2,1,280,37
659,940,2,2,1408,37
625,940,2,1,547,29
1755,941,2,1,273,15
1415,941,1,1,75,5
2400,942,0,1,1226,5
1495,942,2,1,1060,21
1216,942,2,2,1216,11
1190,942,2,2,352,45
1115,942,1,1,886,37
1075,942,1,1,562,50
964,942,2,2,305,6
1367,943,1,1,1040,38
1320,943,3,1.5,384,21
1177,943,2,2,724,19
2020,944,2,2,1271,5
1840,944,2,2,595,5
1795,944,2,1.5,682,25
1703,944,2,2,692,49
1600,944,2,2,338,21
1495,944,2,1.5,68,6
1100,944,2,1.5,1245,45
1010,944,1,1,48,28
1825,945,2,1,1114,32
1514,945,2,1,1058,10
1400,945,1,1,1436,36
1200,945,2,1,415,24
1077,945,1,1,398,28
860,945,2,2,352,45
1352,946,4,2,251,15
1290,946,2,1,906,24
1245,946,2,2,763,18
1240,946,2,2,70,45
995,946,2,1,373,13
1300,947,2,2,734,6
1775,948,2,2,1520,5
1650,948,2,2,417,49
1595,948,1,1,940,32
1402,948,2,1,189,32
3565,949,1,1,273,15
2275,949,2,2,1259,5
1696,949,2,2,96,31
1655,949,2,2,96,31
1648,949,2,2,280,37
1635,949,3,1.5,280,37
1289,949,2,1,1239,24
3198,950,1,1.5,125,5
2998,950,2,2,794,5
2695,950,2,1,1269,5
2395,950,1,1,433,21
2325,950,2,1,794,5
2300,950,2,1.5,1252,5
2215,950,2,2,1301,5
2210,950,2,2,997,47
1895,950,2,1,1524,20
1885,950,2,1,1524,20
1795,950,2,1.5,794,5
1788,950,2,2,700,49
1725,950,2,2,1101,40
1580,950,2,2,1180,49
1500,950,2,1.5,794,5
1495,950,2,1.5,415,24
1475,950,2,1,451,49
1450,950,2,1,1328,48
1445,950,2,1,904,50
1425,950,1,1.5,510,45
1400,950,2,1,1137,39
1399,950,2,1,906,24
1387,950,2,2,369,45
1380,950,2,1,581,47
1360,950,3,2,35,1
1353,950,1,1,448,45
1350,950,3,1,1505,16
1350,950,2,1,907,24
1300,950,2,2,1040,38
1300,950,2,1,1391,20
1299,950,1,1,1047,32
1299,950,2,1,897,31
1250,950,2,1,1192,40
1230,950,2,2,1434,15
1200,950,2,1.5,1138,47
1150,950,2,1,466,23
1122,950,1,1,66,23
1120,950,2,1,581,47
1109,950,3,2,997,47
1100,950,2,1,701,25
1099,950,2,1,1318,11
1095,950,1,1,1446,49
1090,950,2,1.5,1299,23
1050,950,3,1,307,37
1044,950,2,1,1216,11
1009,950,2,2,1500,13
1009,950,1,1,847,42
1000,950,2,1,240,13
995,950,2,1,1043,30
995,950,2,1,1043,30
994,950,2,2,1254,45
979,950,2,2,1158,28
970,950,2,1,1043,30
958,950,2,2,637,45
950,950,2,2,1224,48
935,950,2,2,775,3
933,950,2,1,1086,45
927,950,1,1,263,44
925,950,2,2,704,28
895,950,1,1,568,30
880,950,2,2,31,13
880,950,2,2,31,13
875,950,2,1,1040,38
875,950,3,1,1387,10
859,950,2,1,280,37
825,950,2,2,908,29
825,950,2,1,398,28
795,950,2,2,908,29
775,950,2,2,224,15
760,950,2,1,1057,17
752,950,2,2,90,45
750,950,1,1,1170,40
749,950,2,1.5,186,45
550,950,3,2,763,18
545,950,2,1,57,29
3649,951,1,1,352,45
2195,951,2,1.5,1287,49
1304,951,2,2,826,45
1295,951,2,2,826,45
1615,952,1,1,811,50
1615,952,2,2,743,21
1495,952,2,1,1138,31
1300,952,2,2,1424,2
1250,952,2,2,751,39
1050,952,2,2,289,32
875,952,2,1.5,1207,3
597,952,1,1,477,50
2035,953,1,1,70,45
1366,953,2,1,482,6
925,953,2,2,1067,35
820,953,1,1,821,29
2995,954,2,2,1086,5
1595,954,1,1,872,50
1395,954,2,2,1158,28
1288,954,2,2,448,45
1949,955,2,1,1287,49
1114,955,1,1,996,11
975,955,2,1.5,352,45
953,955,1,1,773,11
943,955,2,1,739,23
895,955,2,1,811,50
650,955,2,2,312,3
2695,956,2,2,1248,5
1965,956,2,2,832,49
1965,956,2,2,832,49
1915,956,2,2,832,49
1915,956,2,2,832,49
1716,956,2,2,148,49
1699,956,1,1,352,45
930,956,2,1,671,13
810,956,1,1,1313,43
2683,957,1,1,957,44
2245,957,2,1,440,32
2030,957,2,2,1244,49
1795,957,2,2,1364,20
1107,957,1,1,836,11
1060,957,2,1,1434,15
799,957,2,2,452,37
1500,958,2,1,1040,38
1165,958,2,1,330,24
1073,958,2,2,836,11
1073,958,2,2,836,11
900,958,2,2,1429,45
795,958,2,1,1230,24
1700,959,2,1,451,49
1145,959,1,1,933,28
3388,960,1,1,614,5
2025,960,2,2,425,32
2000,960,2,1,1309,5
1909,960,2,2,1053,10
1550,960,1,1,1112,40
1509,960,3,1,811,50
1500,960,3,2,31,13
1285,960,1,1,470,50
1272,960,2,1,1205,7
1250,960,2,2,1102,4
1125,960,2,1,404,7
1125,960,2,1,404,7
1115,960,2,1,404,7
1015,960,2,1,1173,5
1015,960,2,2,53,45
1000,960,1,1,773,11
920,960,2,2,130,29
890,960,2,1.5,28,37
825,960,2,2,42,2
749,960,2,1.5,1531,17
575,960,2,1,395,45
1575,961,2,1,273,15
1394,961,2,2,53,45
1039,961,2,2,48,28
1300,962,3,2,498,16
1095,962,1,1,1040,38
995,962,3,1.5,31,13
950,962,2,2,1471,46
850,962,2,2,1408,37
778,962,2,2,904,50
2595,963,2,2,1248,5
2124,963,2,2,741,35
1209,963,1,1,291,10
874,963,2,1,1277,11
1840,964,2,2,832,49
1840,964,2,2,832,49
1840,964,2,2,832,49
1825,964,2,2,832,49
1800,964,2,2,1219,45
1689,964,2,2,897,31
1669,964,2,2,897,31
1475,964,2,1,1310,21
1455,964,2,1,1310,21
1440,964,2,2,1310,21
1300,964,2,1,956,31
1240,964,2,2,352,45
1200,964,1,1,1236,25
1075,964,2,1,603,47
1009,964,2,2,858,28
3650,965,2,1,1073,5
1442,965,2,2,1420,4
1250,965,2,1.5,14,33
954,965,2,2,1199,24
879,965,1,1,1216,11
760,965,1,1,722,16
1675,966,2,1,148,49
1579,966,2,1,370,6
1555,966,2,2,305,6
1330,966,2,2,702,10
1069,966,2,2,96,45
975,966,2,2,796,18
750,966,2,1.5,84,19
2450,967,2,2,1287,49
1900,967,2,1,713,5
1849,967,2,2,391,5
1675,967,1,1,1038,45
1180,967,2,2,280,37
1135,967,1,1,968,45
853,967,2,2,290,28
685,967,2,2,1551,28
1450,968,1,1,280,37
1178,968,2,1.5,414,21
1148,968,2,1.5,414,21
984,968,2,1,183,50
1435,969,1,2,1102,4
950,969,2,1.5,648,16
2275,970,2,2,156,10
2125,970,2,2,370,6
2050,970,2,1,34,5
2015,970,2,1,1520,5
1735,970,2,2,1180,49
1692,970,2,2,463,49
1635,970,2,2,1180,49
1150,970,1,1,280,37
1150,970,2,1,86,49
1115,970,2,1,1092,32
1050,970,2,1,811,50
900,970,2,1.5,104,30
785,970,2,1,908,29
785,970,2,1,908,29
2560,972,2,2,700,49
2070,972,2,1.5,1470,8
1785,972,2,2,1195,5
1475,972,4,1,811,50
1280,972,2,1.5,500,21
1118,972,2,2,193,28
1000,972,2,2,521,45
760,972,2,2,886,37
3070,973,2,2,920,32
1885,973,1,1,1346,24
1440,973,2,2,463,49
1425,973,1,1,1222,10
750,973,2,1,1067,35
1365,974,2,2,1272,10
1355,974,2,2,1272,10
969,974,2,2,360,37
2650,975,2,2,1470,8
2120,975,1,1,1287,49
2040,975,2,1,273,15
1950,975,2,1,1101,40
1600,975,1,1,198,48
1570,975,2,2,1310,21
1497,975,3,1,1505,16
1450,975,2,1.5,820,31
1405,975,2,1,820,31
1400,975,2,1,1138,31
1355,975,2,1,820,31
1355,975,2,1,820,31
1340,975,2,1,820,31
1260,975,3,1,811,50
1205,975,2,1,529,21
1169,975,2,2,1457,47
895,975,2,1,682,25
875,975,2,2,917,23
800,975,2,2,370,6
795,975,1,1,364,11
625,975,2,1,999,38
625,975,2,1,999,38
425,975,1,1,1128,45
2620,976,2,2,433,21
2620,976,2,2,433,21
2315,976,2,2,433,21
1990,976,2,2,104,49
1455,976,1,1,1,21
1429,976,2,2,1245,45
1060,976,2,2,53,45
995,976,2,2,968,45
855,976,2,2,373,13
2500,977,2,2,1248,5
2044,977,3,1,273,15
1426,977,2,2,563,28
1040,977,2,2,643,24
1505,978,2,1,266,32
1490,978,2,1,266,32
1295,978,2,1,1137,39
2774,979,2,2,794,5
2295,979,2,2,1248,5
1865,979,2,2,906,24
1285,979,2,2,458,29
940,979,2,1,218,37
2750,980,2,2,794,5
1950,980,2,1.5,1248,5
1950,980,2,1.5,1248,5
1900,980,1,1,573,32
1750,980,2,2,700,49
1490,980,1,2,428,24
1400,980,2,1.5,296,49
1399,980,2,1,682,25
1379,980,2,1,807,49
1345,980,1,1,417,49
1301,980,2,2,1116,45
1185,980,1,1,1416,32
1157,980,2,1,70,45
1103,980,2,1,448,45
1075,980,2,1,682,25
923,980,2,1,448,45
900,980,2,2,197,14
2552,981,1,1,1086,5
1460,982,1,1,538,24
3400,983,2,2,794,5
3120,983,2,2,794,5
1915,983,2,2,152,21
1915,983,2,2,152,21
1798,983,2,2,306,21
1741,983,2,2,96,31
1950,984,2,2,148,49
1274,984,2,1,480,24
685,984,2,1,1408,37
4469,985,2,2,1175,5
2395,985,2,1,1248,5
1375,985,2,1.5,743,21
1360,985,2,1,529,21
1220,985,2,1,529,21
1210,985,2,1,529,21
1000,985,1,1,673,3
2055,986,2,2,370,6
1950,986,1,1,1567,40
1245,986,2,2,53,45
860,986,2,2,563,28
2445,988,2,2.5,225,5
1830,988,2,2,1180,49
1620,988,2,2,807,49
1400,988,2,1,1382,31
1395,988,2,1,1137,39
975,988,2,2,31,13
920,988,2,2,53,45
750,988,2,2,571,38
2522,989,2,2,1285,5
2195,989,2,1,1518,5
1460,989,2,2,820,7
3400,990,4,2,811,50
1800,990,2,2,358,13
1470,990,2,1,820,31
1433,990,2,2,96,45
1300,990,2,1,820,31
1295,990,2,2,387,31
1049,990,1,1,722,16
920,990,2,1.5,255,28
1849,991,2,1,1204,21
955,991,2,2,1308,4
1695,992,3,1,273,15
1489,992,2,1,134,21
1352,992,2,2,1187,45
1275,992,2,1,635,45
1465,993,1,1,364,11
1453,993,2,2,22,11
1290,993,2,1.5,53,45
1240,993,2,2,1010,10
1149,994,2,2,70,45
945,994,2,1,436,16
935,994,2,1,1123,16
900,994,2,2,1067,35
2665,995,2,2,573,32
1350,995,1,1,564,42
1225,995,2,1,480,24
1225,995,2,1,96,45
2999,996,2,2,1470,8
1930,996,2,2,832,49
1765,996,2,1,1204,21
1042,996,2,2,704,28
945,996,2,2,352,45
758,996,2,1,839,23
705,996,2,1,706,16
1480,997,3,1.5,222,21
890,997,1,1,448,45
2530,998,1,1,370,6
1654,998,2,2,807,49
1500,998,1,1,58,28
1278,998,2,2,84,19
1159,999,2,2,889,28
1145,999,1,1,933,28
4500,1000,2,1,179,36
4200,1000,2,1,1249,5
3995,1000,1,1,125,5
3495,1000,1,1.5,794,5
3400,1000,2,1,147,20
2998,1000,1,1,413,32
2995,1000,2,1,1504,5
2970,1000,3,1,147,20
2950,1000,1,1,394,24
2950,1000,1,1,1470,8
2850,1000,2,1,345,5
2800,1000,2,2,1249,5
2733,1000,2,2,1086,5
2700,1000,3,1.5,170,20
2695,1000,2,2,794,5
2650,1000,2,2,794,5
2589,1000,2,2,530,5
2495,1000,3,2,1253,5
2380,1000,1,1,1248,5
2336,1000,2,2,104,49
2315,1000,2,1,573,32
2275,1000,2,2,786,5
2250,1000,4,1,668,32
2200,1000,2,2,640,5
2200,1000,3,1,906,24
2200,1000,2,1,1332,5
2198,1000,2,2,1020,5
2092,1000,2,1,1530,5
2050,1000,2,2,161,5
2050,1000,2,2,1101,40
2020,1000,4,2,1505,16
2010,1000,3,2,1505,16
1995,1000,2,2,1287,49
1995,1000,0,1,1248,5
1980,1000,3,1,811,50
1949,1000,2,2,1200,23
1900,1000,2,1,273,15
1850,1000,2,1,63,32
1810,1000,2,1,103,32
1795,1000,2,2,273,15
1780,1000,4,2,1505,16
1750,1000,2,1,273,15
1750,1000,3,2,982,32
1700,1000,2,1,1328,48
1680,1000,4,2,1505,16
1659,1000,2,2,1426,45
1600,1000,2,1.5,257,42
1600,1000,2,1,1236,25
1590,1000,2,2,682,25
1560,1000,2,2,134,21
1555,1000,2,1.5,528,7
1520,1000,2,1,1107,46
1515,1000,2,2,273,15
1500,1000,2,1,280,37
1499,1000,2,1.5,1506,39
1499,1000,2,2,682,25
1475,1000,3,1,167,7
1465,1000,2,1,811,50
1457,1000,2,2,22,11
1450,1000,1,1.5,1040,38
1399,1000,2,1,851,50
1395,1000,2,1,1101,40
1350,1000,2,1,483,10
1350,1000,3,1,31,13
1300,1000,2,1,811,50
1300,1000,2,1,811,50
1295,1000,2,1,449,15
1275,1000,2,1,181,40
1259,1000,2,2,1472,23
1247,1000,2,1,480,24
1210,1000,2,2,836,11
1210,1000,2,2,836,11
1200,1000,2,1,479,39
1200,1000,3,1,251,15
1200,1000,2,1,14,33
1200,1000,2,2,1158,28
1150,1000,2,1,297,23
1150,1000,1,1,1254,45
1105,1000,2,2,280,37
1100,1000,2,1,273,15
1100,1000,1,1,444,48
1099,1000,2,1.5,289,32
1095,1000,2,1,589,7
1092,1000,2,2,1199,24
1070,1000,2,2,70,45
1049,1000,2,2,454,37
1000,1000,2,1,307,37
1000,1000,2,1,904,50
1000,1000,2,1.5,1226,5
999,1000,2,2,999,38
995,1000,2,1,1290,49
995,1000,2,2,306,42
990,1000,2,1,945,50
975,1000,2,2,1057,17
975,1000,2,1,682,25
930,1000,2,2,360,37
930,1000,2,2,360,37
919,1000,2,2,1415,23
909,1000,2,1.5,564,42
902,1000,2,1.5,808,45
900,1000,2,1,1112,40
900,1000,2,1,1474,7
900,1000,2,1,273,15
900,1000,2,1,1319,11
895,1000,2,2,398,28
875,1000,3,2,31,13
850,1000,2,1,682,25
850,1000,2,2,284,11
835,1000,2,1,722,16
825,1000,2,1,1158,28
800,1000,2,1,84,19
795,1000,2,2,1348,25
780,1000,2,2,1505,16
780,1000,2,1,503,30
750,1000,2,2,198,29
745,1000,1,1,928,24
740,1000,2,1,1120,30
725,1000,2,1,1313,43
699,1000,2,1,1475,13
695,1000,2,1,31,13
625,1000,2,1,682,25
600,1000,2,1,360,37
2693,1001,1,1,1210,32
2875,1002,2,2,668,32
1660,1002,2,1.5,529,21
1386,1002,2,2,1145,40
1361,1002,2,2,1145,40
1300,1002,3,1,846,28
1180,1002,2,2,1158,28
1175,1002,1,1,433,21
1095,1002,2,2,352,45
875,1002,2,1,915,15
791,1002,2,1,477,50
1060,1003,1,1,635,45
877,1003,1,1,635,45
1999,1004,2,2,1174,49
1809,1004,2,2,788,6
1600,1004,2,1,1310,21
1460,1004,2,1,644,21
1445,1004,2,2,734,32
1110,1004,2,2,398,28
2150,1005,2,2,262,5
1075,1005,2,1,836,11
1030,1005,2,1,836,11
1315,1006,2,1,1446,49
1170,1006,2,2,916,28
915,1006,2,2,547,29
800,1006,3,1.5,1408,37
2095,1007,3,2,1260,5
910,1007,2,2,1551,28
2640,1008,3,3,705,44
2300,1008,4,2,251,15
2195,1008,2,2,1270,5
2152,1008,1,1,352,45
1939,1008,2,2,919,5
1750,1008,4,2,1572,23
1475,1008,2,2,818,47
1370,1008,1,1,965,20
1255,1008,2,2,96,45
1150,1008,2,2,1423,38
1084,1008,1,1,448,45
1069,1008,3,1,471,4
915,1008,3,1,710,50
875,1008,2,1.5,1282,50
710,1008,2,1.5,1348,37
705,1008,2,1,1275,23
1580,1009,2,2,1310,21
1567,1009,1,1.5,941,32
1448,1009,1,1.5,941,32
1230,1009,1,1,280,37
1199,1009,2,2,156,10
2850,1010,2,2,1137,39
1900,1010,1,1,264,20
1679,1010,2,2,280,37
1450,1010,2,2,917,49
1120,1010,2,1,722,16
670,1010,2,1,1505,16
1250,1011,2,1,352,45
1185,1011,2,2,448,45
1150,1011,2,2,448,45
2120,1012,4,2,251,15
1170,1012,1,2,233,28
1160,1012,2,2,1434,15
1276,1013,2,2,1012,45
1218,1013,2,1,1505,16
3940,1014,2,2,668,32
2446,1014,2,2,711,5
2255,1014,2,2,138,32
1768,1014,2,2,65,49
1595,1014,2,2,482,6
1595,1014,2,2,482,6
1268,1014,2,2,741,35
1399,1015,2,1,628,24
1263,1015,2,1.5,1397,21
1050,1015,2,1,14,33
945,1015,2,2,1158,28
888,1015,2,2,228,28
725,1015,2,2,908,29
650,1015,2,1,1198,47
2270,1016,2,2,352,45
1325,1016,2,2,741,35
1120,1016,2,2,1505,16
655,1016,2,1,845,37
2900,1017,2,2,679,12
2820,1017,1,1,1504,5
2085,1017,2,2,509,21
1850,1017,2,2,249,47
1000,1017,1,1,635,45
949,1017,2,2,1069,10
641,1018,2,2,1236,23
2900,1019,1,1,990,20
1575,1019,3,2,106,49
1375,1019,1,1,133,32
1320,1019,2,1,811,50
5495,1020,2,2,1249,5
2568,1020,2,2,1285,5
1870,1020,2,1,1204,21
1440,1020,2,2,509,21
1429,1020,2,2,268,47
1376,1020,2,1,570,7
1337,1020,3,1,480,24
1317,1020,3,1,480,24
1271,1020,2,2,352,45
1150,1020,3,2,31,13
1075,1020,2,2,448,45
950,1020,2,1.5,1112,40
856,1020,2,1,648,16
825,1020,2,1,1313,43
799,1020,2,2,1505,16
799,1020,2,2,1505,16
795,1020,1,1,1420,4
2175,1021,2,2,1321,49
1015,1021,2,2,31,13
2542,1022,2,2,1285,5
1599,1022,2,2,370,6
1450,1022,2,2,556,45
1338,1022,3,1,480,24
1115,1022,2,2,31,13
700,1022,1,2,477,50
3063,1023,2,1,1470,8
2595,1023,2,2.5,530,5
1825,1023,2,2,692,49
1750,1023,2,2,96,31
1448,1023,2,2,763,18
1435,1023,2,2,820,7
1360,1023,2,2,820,7
1216,1023,2,1,1303,50
1599,1024,2,2,1040,38
1450,1024,1,1,828,24
1325,1024,2,1.5,905,39
1150,1024,3,1.5,38,45
1100,1024,2,2,1102,4
1050,1024,2,2,549,6
690,1024,2,1.5,539,28
4195,1025,1,1,1504,5
2898,1025,2,1.5,794,5
2595,1025,2,2,794,5
2595,1025,3,2,786,5
1735,1025,2,1.5,388,15
1600,1025,2,2,1424,2
1475,1025,2,1,67,40
1250,1025,2,2,35,1
1175,1025,2,2,280,37
855,1025,2,1,31,13
800,1025,2,1.5,1061,11
2295,1026,2,2,264,20
2069,1026,2,2,425,32
1149,1026,2,1,635,45
1672,1027,2,2,292,37
1495,1027,2,1,409,40
1068,1027,2,2,48,28
1023,1027,2,2,48,28
4050,1028,2,2,794,5
2990,1028,2,2,1004,5
1495,1028,2,1,983,39
1390,1028,1,1,306,21
1054,1028,2,2,1158,28
979,1028,2,2,1158,28
1975,1029,2,2,148,49
1695,1029,3,1,811,50
4505,1030,2,2,147,20
1850,1030,1,1,1390,36
1724,1030,2,2,807,49
1699,1030,2,2,807,49
1690,1030,2,2,1040,38
1625,1030,2,2,1040,38
1600,1030,3,1,1236,25
1505,1030,1,1,111,21
1238,1030,2,2,556,45
1225,1030,1,1,7,15
1150,1030,2,2,1342,49
933,1030,2,1.5,416,38
3950,1031,2,2,147,20
2977,1031,2,2,794,5
2665,1031,2,2,273,15
1175,1031,2,2,556,45
3739,1032,2,2,1121,5
2415,1032,3,2,734,5
1999,1033,2,2,957,44
1890,1033,1,2,292,37
2433,1034,2,2,242,32
1870,1034,2,1,659,49
1550,1034,2,2,370,6
1490,1034,2,2,370,6
1341,1034,2,2,1219,45
1326,1034,2,2,1219,45
1275,1034,2,2,741,35
1163,1034,2,1.5,434,7
910,1034,1,1,664,28
1980,1035,4,2,65,2
1229,1035,2,2,717,44
775,1035,2,1,1043,30
674,1035,1,1,1047,45
2305,1036,2,2,1485,32
2305,1036,2,2,1485,32
1790,1036,2,2,280,37
1700,1036,2,2,1115,32
1330,1036,2,2,1071,10
1320,1036,2,2,291,10
1195,1036,2,1,1446,49
1095,1036,2,1,912,27
1070,1036,2,2,70,45
1060,1036,2,2,614,28
1470,1037,3,2,1387,10
1141,1037,1,1,1057,17
1750,1038,2,1,328,39
1079,1038,2,2,48,28
1069,1038,2,2,48,28
1029,1038,2,2,48,28
949,1038,2,2,48,28
2925,1039,1,1,668,32
1589,1039,2,2,305,6
1315,1039,1,1,226,16
1215,1039,2,2,741,35
3300,1040,2,2,1031,5
2500,1040,2,2,1047,5
1735,1040,2,2.5,807,49
1250,1040,2,1.5,1102,4
1120,1040,2,2,1426,45
1118,1040,2,2,352,45
1010,1040,2,2,801,45
930,1040,2,1.5,448,45
875,1040,2,2,1313,43
855,1040,2,2,1313,43
795,1040,2,2,1424,2
785,1040,2,2,1408,37
5450,1041,2,2,1504,5
1609,1041,3,2,352,45
2401,1042,2,2,264,20
1785,1042,2,2,306,21
1317,1042,2,2,1457,47
1175,1042,2,1,1406,37
1039,1042,2,2,292,37
1020,1042,2,2,789,45
2135,1043,2,2,985,49
1575,1043,2,2,1534,5
1410,1043,2,2,741,35
1745,1044,1,1,669,21
1375,1044,2,2,563,28
1047,1044,1,1,1305,19
946,1044,2,1,1408,37
883,1044,2,2,398,28
6500,1045,0,1,1249,5
1479,1045,2,2,451,49
1336,1045,2,2,319,40
1099,1046,2,2,360,37
1195,1047,2,2,811,50
799,1047,2,1.5,648,16
2445,1048,2,2,1113,5
3874,1049,2,2,794,5
1650,1049,2,2,482,6
3300,1050,4,1,40,23
3200,1050,2,1,668,32
3199,1050,2,1,117,5
3145,1050,2,1,794,5
2795,1050,2,1,794,5
2795,1050,2,2,794,5
2760,1050,2,2,794,5
2740,1050,2,2,795,5
2310,1050,2,1,1047,5
2195,1050,2,2,1287,49
2095,1050,2,2,1024,20
1955,1050,2,2,1062,5
1795,1050,2,1,1101,40
1595,1050,2,1,1102,4
1585,1050,2,1.5,306,21
1550,1050,3,1,820,7
1519,1050,2,2,836,11
1465,1050,1,1,433,21
1424,1050,3,1,480,24
1415,1050,2,2,1557,24
1325,1050,2,1,1438,24
1295,1050,2,2,1043,30
1286,1050,2,2,352,45
1275,1050,2,2,53,45
1270,1050,2,2,240,13
1255,1050,2,1,1236,25
1250,1050,2,2,1439,11
1225,1050,2,2,741,35
1153,1050,2,2,933,28
1150,1050,2,2,240,13
1134,1050,2,2,933,28
1125,1050,2,1,682,25
1100,1050,1,1,1294,37
1100,1050,2,2,96,45
1099,1050,3,1,655,42
1095,1050,1,1,1043,30
1050,1050,1,1,1236,25
1045,1050,2,2,352,39
1025,1050,2,2,910,17
1025,1050,2,1,836,11
960,1050,3,1,251,15
939,1050,2,2,416,38
920,1050,3,1,989,47
919,1050,1,1,1199,36
900,1050,2,1,622,23
895,1050,2,1,682,25
885,1050,2,2,78,37
885,1050,2,1.5,918,40
840,1050,1,1,1043,30
750,1050,3,1,240,13
750,1050,3,1,1371,40
699,1050,2,1.5,186,45
684,1050,2,2,1227,23
1540,1051,2,1.5,306,21
1450,1051,2,2,1116,45
1800,1052,2,2,1101,40
1650,1052,1,1,1245,45
1570,1052,1,1,451,49
1265,1052,2,2,53,45
1130,1052,2,2,708,45
1079,1052,2,2,1158,28
2550,1053,2,2,786,5
2500,1053,1,1,352,45
1965,1053,2,2,1310,21
2675,1054,2,2,104,49
1125,1054,2,2,280,37
1095,1054,2,2,636,13
1095,1054,2,2,1483,13
900,1054,2,2,646,13
1950,1055,1,1,352,45
1398,1055,1,1,1310,21
1359,1055,1,1,1310,21
1225,1055,2,2,997,47
1680,1056,4,2,1505,16
1100,1056,2,1.5,1500,13
995,1056,2,2.5,1423,38
799,1056,2,2,515,15
1435,1057,2,2,148,49
975,1057,2,2,1319,11
2098,1058,2,2,1062,5
1845,1058,2,2,1037,21
1490,1058,2,1,1310,21
1425,1058,2,2,797,6
1425,1058,2,2,797,6
1005,1058,2,2,1418,37
2446,1059,2,2,875,49
1495,1059,2,2,352,45
1350,1059,2,2.5,70,45
1135,1059,2,2,233,28
845,1059,2,2,477,50
2966,1060,2,2,1154,20
2900,1060,2,2,1248,5
2495,1060,2,2,1287,49
2250,1060,2,1,920,32
2095,1060,2,2,425,32
1443,1060,2,2,268,47
1435,1060,2,1.5,743,21
1435,1060,2,1.5,743,21
1335,1060,2,1,811,50
1329,1060,2,2,1472,23
1142,1060,2,2,448,45
1109,1060,2,1,448,45
1060,1060,2,2,586,43
1060,1060,2,2,586,43
915,1060,2,2,798,15
775,1060,2,1,1313,43
3397,1061,2,2,104,49
2065,1061,2,2,1333,32
1885,1061,2,2,1333,32
1195,1061,2,2,1180,49
4550,1062,2,2,208,20
1815,1062,2,2,433,21
1638,1062,2,2,448,45
1628,1062,2,2,1547,10
1992,1063,2,2,807,49
1515,1063,3,1.5,1178,21
1198,1063,2,2,306,25
956,1063,2,2,564,28
925,1063,2,2,908,29
875,1063,2,2,908,29
1550,1064,2,2,1477,29
1518,1064,2,2,463,49
1499,1064,3,2,747,45
1400,1064,2,2,268,47
575,1064,2,2,1206,28
2500,1065,2,2,906,24
1300,1065,2,2,84,19
1275,1065,2,2,305,6
1275,1065,2,2,305,6
877,1065,2,2,563,28
867,1065,2,2,563,28
2398,1066,2,2,439,5
1315,1066,3,2,199,24
1285,1066,2,2,1105,21
1400,1067,2,1,305,6
976,1067,2,1,1297,50
850,1067,2,2,936,50
845,1067,2,2,1193,50
1460,1068,2,2,563,28
1350,1068,2,2,941,32
1215,1068,2,2,1158,28
1821,1069,2,2,807,49
1540,1069,2,2,1310,21
1530,1069,2,2,352,45
1249,1069,2,2,96,45
1079,1069,2,2,48,28
3300,1070,3,1,1301,5
2605,1070,2,2,787,32
2550,1070,3,2,52,5
2430,1070,2,2,242,32
2200,1070,2,1,595,5
1950,1070,2,2,273,15
1705,1070,2,1,743,21
2946,1071,2,2,659,49
1240,1071,2,2,1158,28
1100,1071,3,2,1487,45
1765,1072,2,2,509,21
1080,1072,3,1.5,591,19
1039,1072,2,2,691,50
902,1072,2,1,51,50
4124,1073,2,2,668,32
2255,1073,1,1,352,45
1000,1073,2,1,684,50
850,1073,2,1,1327,45
3385,1074,2,2,125,5
789,1074,2,2,51,50
770,1074,2,2,362,50
3200,1075,2,1,1470,8
2701,1075,2,2,700,49
1765,1075,2,2,644,21
1500,1075,2,2,1240,10
1350,1075,2,1.5,623,10
1199,1075,2,1,1095,4
1199,1075,3,1,305,6
1185,1075,1,1,347,11
995,1075,2,1,811,50
975,1075,2,2,975,50
970,1075,2,2,1551,28
919,1075,2,2,398,28
870,1075,2,1,547,29
825,1075,2,2,1040,38
1920,1076,2,2,1381,11
1800,1076,2,2,1381,11
1800,1076,2,2,1381,11
1300,1076,1,1,1418,36
600,1076,2,2,16,19
1910,1077,2,2,1037,21
1835,1077,2,2,1037,21
1740,1077,2,2,696,28
1225,1077,2,2,662,10
1100,1077,2,2,151,46
1050,1077,2,1,933,28
745,1078,1,1,559,50
2470,1079,2,1,807,49
2625,1080,3,1.5,794,5
2340,1080,2,2,70,45
1595,1080,3,1.5,1446,49
1235,1080,2,1,263,44
1189,1080,2,2,888,28
1139,1080,2,2,933,28
