amenities,bathrooms,bedrooms,pets_allowed,square_feet,cityname,state,monthly_price
"parking,wood floors",1,2,"cats,dogs",800,raleigh,nc,1049
NA,1,2,none,800,big rapids,mi,1030
"parking,wood floors",1,1,none,800,newark,nj,1030
"cable or satellite,dishwasher,parking,refrigerator,storage",1,2,"cats,dogs",800,buffalo,ny,1025
"cable or satellite,clubhouse,gym,patio/deck,playground,pool,view",1,2,none,800,colorado springs,co,1025
"patio/deck,storage,washer dryer,wood floors",1,1,none,800,baltimore,md,1025
dishwasher,1,2,"cats,dogs",800,anchorage,ak,1015
"cable or satellite,dishwasher,parking,refrigerator",1,2,"cats,dogs",800,bloomington,in,1000
"dishwasher,parking,pool",1,2,none,800,austin,tx,999
"dishwasher,refrigerator",1,2,"cats,dogs",800,raleigh,nc,999
pool,1,1,none,800,monroeville,pa,990
"gym,parking,pool,storage",1,2,none,800,new london,ct,982
"parking,patio/deck,refrigerator,storage",1,1,"cats,dogs",800,birmingham,al,979
"parking,refrigerator,storage",1,2,none,800,west lafayette,in,960
"ac,basketball,cable or satellite,dishwasher,gym,patio/deck,playground,refrigerator,washer dryer",1,1,"cats,dogs",800,randallstown,md,960
"dishwasher,patio/deck,playground,pool,refrigerator,tennis",1,1,"cats,dogs",800,ann arbor,mi,959
"cable or satellite,refrigerator",1,1,none,800,philadelphia,pa,950
"dishwasher,internet access,patio/deck,refrigerator",1,2,"cats,dogs",800,kansas city,mo,950
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,refrigerator",1,2,"cats,dogs",800,kansas city,ks,950
NA,1,2,"cats,dogs",800,groton,ct,950
"ac,gym,parking,playground,pool,tennis,washer dryer",1,1,none,800,reisterstown,md,940
NA,1,1,dogs,800,edwardsville,il,925
"dishwasher,parking,pool,refrigerator",1,2,"cats,dogs",800,austin,tx,925
"cable or satellite,dishwasher,garbage disposal,parking,pool,refrigerator",1,2,"cats,dogs",800,tallahassee,fl,915
"dishwasher,garbage disposal,parking,patio/deck,refrigerator",1,2,cats,800,kansas city,mo,900
"gated,wood floors",1,1,"cats,dogs",800,oklahoma city,ok,900
"cable or satellite,parking,refrigerator",1,1,"cats,dogs",800,birmingham,al,895
washer dryer,1,2,none,800,edmond,ok,895
"playground,pool",1,1,none,800,raleigh,nc,892
"dishwasher,patio/deck,pool,refrigerator",1,1,"cats,dogs",800,little rock,ar,879
"cable or satellite,dishwasher,garbage disposal,patio/deck,refrigerator,storage",1,2,"cats,dogs",800,plainfield,in,875
ac,1,2,none,800,null,null,875
"hot tub,tennis,washer dryer",1,1,none,800,san antonio,tx,855
parking,1,1,"cats,dogs",800,cleveland,oh,854
parking,2,2,none,800,dallas,tx,850
"fireplace,storage",1,1,none,800,colorado springs,co,850
NA,1,1,cats,800,omaha,ne,845
NA,1,1,"cats,dogs",800,omaha,ne,845
NA,1,2,"cats,dogs",800,omaha,ne,825
"dishwasher,parking,pool,refrigerator",1,1,"cats,dogs",800,savannah,ga,815
"parking,storage,wood floors",1,2,none,800,colorado springs,co,800
"parking,wood floors",1,2,none,800,colorado springs,co,800
"dishwasher,garbage disposal,parking,patio/deck,refrigerator",1,1,"cats,dogs",800,kansas city,mo,795
"cable or satellite,dishwasher,fireplace,patio/deck,pool,refrigerator,storage",1,1,cats,800,harrison township,mi,790
NA,1,2,none,800,vermilion,oh,775
"cable or satellite,dishwasher,garbage disposal,internet access,parking,refrigerator,storage",1,1,"cats,dogs",800,kansas city,mo,775
"cable or satellite,parking,patio/deck,refrigerator",1,2,none,800,urbandale,ia,750
"cable or satellite,clubhouse,dishwasher,fireplace,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,tv",1,1,"cats,dogs",800,lexington,ky,750
"cable or satellite,dishwasher,parking,refrigerator",1,2,none,800,des moines,ia,750
refrigerator,1,1,none,800,waukegan,il,750
NA,1,2,"cats,dogs",800,oklahoma city,ok,749
"ac,clubhouse,dishwasher,garbage disposal,refrigerator,tv",1,2,"cats,dogs",800,pueblo,co,745
NA,1,1,"cats,dogs",800,san antonio,tx,729
"cable or satellite,dishwasher,parking,refrigerator",1,2,none,800,west des moines,ia,725
"cable or satellite,dishwasher,patio/deck,refrigerator",1,2,none,800,west des moines,ia,725
"cable or satellite,dishwasher,internet access,patio/deck,playground,refrigerator",2,2,"cats,dogs",800,carbon cliff,il,725
pool,1,1,none,800,monroeville,pa,725
NA,1,3,none,800,ames,ia,720
NA,1,2,none,800,omaha,ne,720
"cable or satellite,dishwasher,garbage disposal,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",800,bloomington,in,700
NA,1,1,none,800,dalton,ga,700
"ac,parking,refrigerator,washer dryer",1,2,none,800,independence,mo,695
"internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",800,springfield,mo,675
"cable or satellite,parking,patio/deck,refrigerator",1,2,cats,800,indianola,ia,675
"cable or satellite,parking,refrigerator",1,2,none,800,null,null,675
"parking,refrigerator,storage,washer dryer,wood floors",1,2,"cats,dogs",800,pittsburgh,pa,675
NA,1,2,none,800,columbia,mo,660
NA,1,2,none,800,ames,ia,660
NA,1,2,"cats,dogs",800,norfolk,ne,650
NA,1.5,2,none,800,minot,nd,650
"cable or satellite,internet access,parking,playground,refrigerator",1,2,"cats,dogs",800,saint joseph,mo,630
"dishwasher,parking,refrigerator",1,2,"cats,dogs",800,bryan,tx,629
NA,1,2,none,800,minot,nd,625
NA,1,2,"cats,dogs",800,minot,nd,625
NA,1,1,"cats,dogs",800,dallas,tx,580
"clubhouse,gym",1,1,"cats,dogs",800,decatur,ga,555
NA,1,1,none,800,washington,mi,550
NA,1,1,"cats,dogs",800,dexter,mo,475
"ac,dishwasher,fireplace,gym,hot tub,pool,storage",1,1,"cats,dogs",801,cincinnati,oh,910
"dishwasher,fireplace,garbage disposal,patio/deck,pool",1,1,"cats,dogs",801,broken arrow,ok,830
"dishwasher,garbage disposal,refrigerator",1,2,none,801,altoona,ia,760
refrigerator,1,2,none,801,meeker,ok,632
"ac,dishwasher,pool,washer dryer",1,1,"cats,dogs",802,los angeles,ca,2816
NA,1,1,"cats,dogs",802,dallas,tx,1824
NA,1,2,none,802,oceanside,ca,1695
parking,1,1,"cats,dogs",802,denver,co,1656
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,luxury,parking,patio/deck,pool,refrigerator,view",1,3,"cats,dogs",802,madison,wi,1365
"clubhouse,gym,pool",1,1,none,802,austin,tx,1280
"clubhouse,gym,parking,playground,pool,washer dryer",1,1,none,802,durham,nc,1065
NA,1,1,none,802,round rock,tx,985
NA,1,1,none,802,cedar park,tx,985
NA,1,1,cats,802,houston,tx,975
"ac,cable or satellite,clubhouse,dishwasher,fireplace,garbage disposal,gym,internet access,parking,patio/deck,playground,pool,refrigerator,tv,washer dryer",1,1,"cats,dogs",802,morrisville,nc,949
NA,1,1,none,802,minot,nd,695
"ac,clubhouse,dishwasher,gym,parking,playground,pool",1,1,none,803,neptune city,nj,1795
"fireplace,parking,pool",1,1,"cats,dogs",803,moreno valley,ca,1475
"basketball,parking,pool",2,2,none,803,fontana,ca,1325
NA,1,2,"cats,dogs",803,madison,wi,1180
NA,1,1,"cats,dogs",803,saint louis,mo,1175
"dishwasher,fireplace,parking,patio/deck,pool",1,1,"cats,dogs",803,loveland,co,1079
"gym,parking",1,2,none,803,arlington,tx,1025
"gym,parking",1,2,"cats,dogs",803,arlington,tx,1025
"gym,parking",1,2,none,803,arlington,tx,1025
clubhouse,1,1,"cats,dogs",803,carmel,in,899
NA,1,1,"cats,dogs",804,dallas,tx,2145
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,playground,pool,refrigerator",1,1,"cats,dogs",804,bridgewater,ma,1850
"basketball,cable or satellite,dishwasher,patio/deck,playground,pool,refrigerator",1,1,"cats,dogs",804,laurel,md,1415
"basketball,clubhouse,gym,hot tub,internet access,patio/deck,playground,tv",1,2,"cats,dogs",804,kent,wa,1358
"basketball,clubhouse,gym,hot tub,internet access,patio/deck,playground,tv",1,2,"cats,dogs",804,kent,wa,1318
"gym,patio/deck,pool,tennis",1,1,"cats,dogs",804,lutherville timonium,md,1235
NA,1,2,"cats,dogs",804,lafayette,in,725
"dishwasher,garbage disposal,refrigerator",1,2,none,804,dumas,tx,600
"gym,pool,wood floors",1,1,"cats,dogs",805,fulton,md,1860
"gym,pool,wood floors",1,1,none,805,fulton,md,1730
"gym,pool,wood floors",1,1,none,805,fulton,md,1730
NA,1,1,none,805,upland,ca,1710
pool,1,1,"cats,dogs",805,denver,co,1545
"clubhouse,gym,playground,pool",1,1,none,805,germantown,md,1394
pool,1,1,"cats,dogs",805,annapolis,md,1322
"garbage disposal,parking,pool,refrigerator",1,2,"cats,dogs",805,colorado springs,co,1025
NA,1,1,"cats,dogs",805,saint louis,mo,975
"ac,clubhouse,parking,playground,pool",1.5,2,none,805,texarkana,tx,563
NA,1,1,none,806,washington,dc,2338
NA,1,1,none,806,washington,dc,2249
"gated,patio/deck,pool,washer dryer,wood floors",1,1,none,806,austin,tx,1500
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",806,houston,tx,1400
NA,1,1,"cats,dogs",806,jacksonville,fl,1110
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,parking,patio/deck,pool,refrigerator,storage",1,1,cats,806,pittsburgh,pa,940
"parking,patio/deck,storage",1,1,"cats,dogs",806,jamestown,nc,939
"dishwasher,refrigerator",1,2,"cats,dogs",806,manhattan,ks,650
NA,1,2,none,806,maple rapids,mi,595
"clubhouse,gym,pool,storage",1,1,none,807,durham,nc,1110
NA,1,1,"cats,dogs",807,boise,id,1095
parking,1,1,none,808,kirkland,wa,2457
NA,1,1,none,808,encino,ca,1649
"parking,refrigerator,storage",1,2,"cats,dogs",808,madison,wi,1325
NA,1,1,none,808,baltimore,md,1295
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",808,macon,ga,1205
"clubhouse,gated,parking,patio/deck,pool,storage,tv",1,1,none,808,norman,ok,1080
"clubhouse,gated,parking,patio/deck,pool,storage,tv",1,1,none,808,norman,ok,1055
"clubhouse,gym,pool",1,1,none,808,raleigh,nc,953
"dishwasher,gated,playground,tennis",1,1,"cats,dogs",808,greenville,nc,830
refrigerator,1,2,none,808,raytown,mo,820
NA,0,2,"cats,dogs",808,amarillo,tx,650
"dishwasher,patio/deck",2,3,none,808,champaign,il,400
NA,1,1,none,809,san francisco,ca,5525
NA,1,1,"cats,dogs",809,sherman oaks,ca,2195
"clubhouse,fireplace,hot tub,parking,pool,storage",1,1,none,809,federal way,wa,1247
"basketball,cable or satellite,clubhouse,dishwasher,fireplace,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage,tennis",1,1,"cats,dogs",809,louisville,ky,919
"dishwasher,parking,patio/deck,pool",1,1,"cats,dogs",809,houston,tx,911
"parking,patio/deck,storage,washer dryer",1,1,none,809,hamilton,oh,845
"parking,patio/deck,storage",1,1,none,809,hamilton,oh,830
"cable or satellite,dishwasher,elevator,gated,gym,parking,refrigerator,storage",1,2,cats,810,boston,ma,3010
"ac,clubhouse,gym,parking,view",1,1,none,810,north bergen,nj,2095
NA,1,1,"cats,dogs",810,austin,tx,1900
"ac,gym,pool",1,1,"cats,dogs",810,west long branch,nj,1795
playground,1,2,none,810,methuen,ma,1550
NA,1,2,cats,810,riverside,ca,1515
NA,1,1,none,810,bellevue,wa,1425
parking,1,2,none,810,mount rainier,md,1278
"basketball,cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",810,anoka,mn,1200
NA,1,1,"cats,dogs",810,troy,ny,1150
NA,1,1,"cats,dogs",810,edmond,ok,855
"ac,internet access,patio/deck,pool",2,2,"cats,dogs",810,san marcos,tx,825
"cable or satellite,dishwasher,garbage disposal,patio/deck,playground,pool,refrigerator",1,2,"cats,dogs",810,cincinnati,oh,774
"fireplace,garbage disposal,gym,patio/deck,pool,washer dryer,wood floors",1,1,"cats,dogs",810,edmond,ok,758
"fireplace,garbage disposal,gym,patio/deck,pool,washer dryer",1,1,"cats,dogs",810,edmond,ok,731
NA,1,2,cats,810,ames,ia,725
"dishwasher,garbage disposal,refrigerator",1,2,none,810,dayton,oh,702
NA,1,2,none,810,ames,ia,700
pool,1,1,"cats,dogs",811,houston,tx,1315
pool,1,1,"cats,dogs",811,chandler,az,1155
NA,1,1,"cats,dogs",811,omaha,ne,975
"fireplace,gated,gym,pool,storage,tennis,washer dryer",1,2,"cats,dogs",811,cary,nc,958
NA,1,1,none,811,kokomo,in,925
"fireplace,gated,gym,pool,storage,tennis,washer dryer",1,2,"cats,dogs",811,cary,nc,909
refrigerator,1,3,none,811,pahrump,nv,600
"ac,parking,storage",1,2,"cats,dogs",812,winooski,vt,1650
"dishwasher,parking",1,3,none,812,madison,wi,1595
"clubhouse,dishwasher,gym,patio/deck,playground,pool,washer dryer",1,1,"cats,dogs",812,silver spring,md,1277
"cable or satellite,clubhouse,dishwasher,fireplace,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",812,milwaukee,wi,1146
NA,1.5,2,none,812,austin,tx,1100
"cable or satellite,dishwasher,garbage disposal,parking,patio/deck,refrigerator,storage",1,2,"cats,dogs",812,durham,nc,1025
pool,1,1,none,812,brockton,ma,1025
NA,1,1,none,812,minnetonka,mn,999
"parking,patio/deck,refrigerator",1,2,"cats,dogs",812,milwaukee,wi,895
"dishwasher,fireplace,patio/deck,refrigerator",1,1,"cats,dogs",812,johnston,ia,891
NA,1,1,none,812,minot,nd,835
"fireplace,pool",1,1,"cats,dogs",813,coppell,tx,1365
"fireplace,parking,patio/deck,washer dryer",1,1,none,813,grapevine,tx,1328
"parking,pool",1,1,none,813,houston,tx,815
NA,1,1,"cats,dogs",814,hanover,md,1650
"basketball,clubhouse,dishwasher,elevator,hot tub,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",814,kansas city,mo,1595
"ac,cable or satellite,dishwasher,fireplace,gym,parking,patio/deck,playground,pool,washer dryer",1,1,"cats,dogs",814,lumberton,nj,1240
"fireplace,gated,gym,parking,patio/deck,playground,pool,storage,washer dryer",1,1,"cats,dogs",814,lithonia,ga,1015
"fireplace,gated,gym,parking,patio/deck,playground,pool,storage,washer dryer",1,1,"cats,dogs",814,lithonia,ga,995
dishwasher,1,2,none,814,ames,ia,700
"pool,washer dryer,wood floors",1,1,"cats,dogs",815,west new york,nj,2595
"pool,washer dryer,wood floors",1,1,none,815,west new york,nj,2585
NA,1,2,none,815,seattle,wa,1799
"ac,cable or satellite,clubhouse,dishwasher,elevator,fireplace,gated,gym,internet access,parking,patio/deck,playground,pool,refrigerator,washer dryer",1,1,"cats,dogs",815,pasadena,md,1570
"cable or satellite,dishwasher,garbage disposal,internet access,parking,pool,refrigerator",1,1,"cats,dogs",815,null,null,1415
NA,1.5,2,none,815,colorado springs,co,1000
NA,1,1,"cats,dogs",815,hope mills,nc,919
"ac,dishwasher,garbage disposal,parking,refrigerator",1,2,none,815,dayton,oh,639
"dishwasher,garbage disposal,parking,patio/deck,refrigerator",1,2,"cats,dogs",815,van wert,oh,539
"dishwasher,refrigerator",1,2,"cats,dogs",816,long beach,ca,2195
"gated,gym,parking,pool,storage",1,1,none,816,dallas,tx,1555
NA,1,2,none,816,vancouver,wa,1195
"dishwasher,refrigerator",1,2,none,816,spanaway,wa,1150
"basketball,cable or satellite,clubhouse,dishwasher,fireplace,garbage disposal,gated,internet access,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",816,asheville,nc,1048
NA,1,2,"cats,dogs",816,minot,nd,875
NA,1,2,cats,816,ames,ia,745
"basketball,cable or satellite,clubhouse,dishwasher,fireplace,internet access,parking,patio/deck,playground,pool,refrigerator",1,1,"cats,dogs",817,weymouth,ma,1799
NA,2,3,none,817,mcminnville,or,1595
NA,1,1,"cats,dogs",817,glenville,ny,1195
parking,1,2,"cats,dogs",817,saint louis,mo,1025
"parking,pool",1,1,"cats,dogs",817,houston,tx,935
gated,1,1,none,818,fort lee,nj,2148
"clubhouse,elevator,fireplace,gated,gym,pool",1,1,none,818,hanover,md,1733
"clubhouse,elevator,fireplace,gated,gym,pool",1,1,none,818,hanover,md,1638
"clubhouse,elevator,fireplace,gated,gym,pool",1,1,none,818,hanover,md,1631
"elevator,gated,patio/deck,storage",1,1,none,818,raleigh,nc,1400
"clubhouse,dishwasher,parking,patio/deck,playground,pool,refrigerator",1,1,"cats,dogs",818,webster,tx,1178
"basketball,clubhouse,dishwasher,playground,refrigerator",1,1,"cats,dogs",818,ocala,fl,959
NA,1,1,none,819,san francisco,ca,4300
NA,1,1,"cats,dogs",819,jersey city,nj,3525
NA,1,0,"cats,dogs",819,los angeles,ca,2900
"gym,pool",1,1,none,819,florham park,nj,2580
"dishwasher,elevator,internet access,parking,pool,refrigerator",1,1,"cats,dogs",819,austin,tx,1735
"ac,dishwasher,fireplace,gated,gym,internet access,parking,pool,refrigerator,storage,washer dryer,wood floors",1,1,"cats,dogs",819,suwanee,ga,1401
"ac,dishwasher,gym,internet access,parking,patio/deck,refrigerator",1,2,none,819,hyattsville,md,1400
NA,1,2,"cats,dogs",819,atlanta,ga,1250
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage",1,1,"cats,dogs",819,madison,wi,1185
"fireplace,parking",1,1,"cats,dogs",819,colorado springs,co,1103
"fireplace,parking",1,1,none,819,monroeville,pa,1005
"dishwasher,patio/deck",1,3,none,819,champaign,il,990
washer dryer,1,1,none,820,bellevue,wa,2048
NA,1,2,"cats,dogs",820,inglewood,ca,1900
NA,1,1,"cats,dogs",820,bend,or,1900
NA,1,1,none,820,silver spring,md,1840
pool,1,1,none,820,pittsburgh,pa,1733
NA,1,1,"cats,dogs",820,bismarck,nd,1700
NA,1,2,"cats,dogs",820,seattle,wa,1685
dishwasher,1,3,"cats,dogs",820,chicago,il,1663
NA,1,2,"cats,dogs",820,vacaville,ca,1600
"fireplace,hot tub,pool",1,2,"cats,dogs",820,renton,wa,1549
"dishwasher,garbage disposal,parking,refrigerator",1,2,"cats,dogs",820,pittsburgh,pa,1456
"clubhouse,fireplace,gym,parking,patio/deck,playground,pool,washer dryer",1,2,"cats,dogs",820,lynnwood,wa,1455
NA,1,1,"cats,dogs",820,farmers branch,tx,1373
pool,1,1,"cats,dogs",820,irving,tx,1370
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,tennis",1,1,"cats,dogs",820,houston,tx,1315
"hot tub,parking,pool",1,1,none,820,federal way,wa,1225
"ac,parking,storage",1,2,"cats,dogs",820,denver,co,1220
"cable or satellite,dishwasher,garbage disposal,hot tub,internet access,parking,patio/deck,playground,pool,refrigerator,storage",1,1,"cats,dogs",820,federal way,wa,1215
"cable or satellite,dishwasher,garbage disposal,hot tub,internet access,parking,patio/deck,playground,pool,refrigerator,storage,view",1,1,"cats,dogs",820,everett,wa,1202
pool,1,1,"cats,dogs",820,prairie village,ks,1177
"patio/deck,pool,storage,tennis,washer dryer",1,1,none,820,cockeysville,md,1115
"patio/deck,pool,storage,tennis,washer dryer",1,1,none,820,cockeysville,md,1115
NA,1,1,"cats,dogs",820,salt lake city,ut,1025
"dishwasher,patio/deck,refrigerator",1,1,"cats,dogs",820,kingwood,tx,1022
NA,1,1,"cats,dogs",820,marietta,ga,1015
"dishwasher,parking,pool,refrigerator",1,1,"cats,dogs",820,macon,ga,873
NA,1,1,"cats,dogs",820,minot,nd,835
NA,1,1,"cats,dogs",820,minot,nd,835
NA,1,1,none,820,minot,nd,775
"ac,patio/deck,storage",1,2,none,820,cincinnati,oh,735
NA,1,2,none,820,oklahoma city,ok,625
"cable or satellite,garbage disposal,parking,patio/deck,refrigerator,storage",1,1,"cats,dogs",820,green bay,wi,585
NA,1,1,"cats,dogs",821,bozeman,mt,1695
"dishwasher,parking,pool,washer dryer",1,1,none,821,decatur,ga,910
"cable or satellite,gated,internet access,parking,playground,refrigerator",1,2,"cats,dogs",821,houston,tx,650
"cable or satellite,gym,internet access,parking,patio/deck,pool,tv,washer dryer",1,1,"cats,dogs",822,dallas,tx,1870
NA,1,2,dogs,822,seattle,wa,1795
"dishwasher,parking,pool",1,2,none,822,round rock,tx,975
"cable or satellite,clubhouse,dishwasher,garbage disposal,parking,patio/deck,pool,refrigerator,storage,view",1,1,none,822,wichita,ks,880
NA,1,1,none,822,fargo,nd,800
"gym,pool,washer dryer",1,1,none,823,west new york,nj,2560
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage",1,1,"cats,dogs",823,milwaukee,wi,1575
"cable or satellite,clubhouse,dishwasher,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage",1,1,cats,823,fox point,wi,1560
"ac,clubhouse,dishwasher,fireplace,garbage disposal,gated,gym,parking,patio/deck,storage",1,2,"cats,dogs",823,arlington,tx,1280
"clubhouse,gym,parking,pool,storage",1,1,none,823,las vegas,nv,1169
"fireplace,gym,internet access,parking,playground,pool",1,1,none,823,alpharetta,ga,1159
